Data a almacenar [x,y]:
-1054.575,324.933
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9028.573,3117.052
-1041.105,365.801
-8750.413,3136.333
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8561.283,3278.335
-790.711,305.011
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8055.821,3165.662
-193.227,75.627
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-74.503,27.739
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7041.958,2192.904
->778.342,4469.759
-7074.624,2085.110
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->509.331,3508.501
-6316.595,1443.792
->216.554,3066.422
-6475.569,1313.792
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=912.952,1820.096
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-50.076,185.872
Inf,Inf
-2834.592,:719.036
-764.205,2925.327
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2646.164,:503.294
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1643.363,5869.793
-4361.072,?609.744
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-441.139,1686.768
-2272.854,8749.096
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2019.615,7756.893
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2268.083,8750.334
Inf,Inf
Inf,Inf
-4098.977,?002.621
Inf,Inf
Inf,Inf
-1483.248,:470.967
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2659.117,5768.070
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6296.494,=816.397
-2518.683,5550.797
-6096.827,=485.322
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3093.019,6836.354
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3037.825,6580.111
-2666.980,5764.439
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6584.231,=823.527
-2919.587,6069.841
-2607.199,5367.826
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2381.975,4621.795
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1928.193,3412.411
-6024.259,:506.984
-1714.200,2944.922
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1085.344,1679.293
-5606.512,8510.797
-686.974,1022.085
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2196.643,6351.368
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5701.661,>348.142
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5907.716,<851.682
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8167.391,-3873.794
Inf,Inf
-7857.447,-3925.607
-4060.283,-2074.399
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3240.431,2425.255
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9503.169,5956.273
-2579.249,1577.664
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2126.363,1076.870
-1928.659,898.068
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9031.968,3107.200
-1297.023,407.394
-8926.268,2593.849
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-953.005,208.279
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8822.629,2490.836
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8633.288,3083.729
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7963.604,3049.469
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7938.389,3114.517
-?215.106,5945.509
Inf,Inf
-74.102,28.793
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->950.446,5561.877
-7289.371,2659.869
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->652.191,4444.693
-6705.750,1978.379
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->385.864,3474.493
-6191.813,1415.271
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=914.436,1808.714
Inf,Inf
-6225.564,1796.181
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2423.312,9103.481
-53.212,200.560
-149.504,572.294
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2208.373,8765.594
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1850.417,6609.355
-4119.979,>746.790
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3697.682,>330.120
-2015.384,7757.993
Inf,Inf
Inf,Inf
Inf,Inf
-1553.533,5894.205
-4052.869,?428.045
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3975.405,?183.704
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-924.938,6542.441
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1028.146,3382.702
-3413.614,;353.418
-1631.112,5473.637
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5969.699,:242.830
-1952.339,3398.654
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5969.600,<130.158
Inf,Inf
-5975.977,<269.552
-2039.915,4220.355
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5608.673,<019.285
Inf,Inf
-5572.593,<036.054
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5454.164,<090.182
-2718.752,6022.245
-2667.695,5904.855
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2385.515,5189.464
-5730.553,<386.081
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5934.228,<573.473
Inf,Inf
-6026.646,<529.438
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5779.762,;366.401
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5062.015,8845.489
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-400.711,597.587
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1724.100,5024.951
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5184.868,;352.533
Inf,Inf
Inf,Inf
Inf,Inf
-6995.220,-3050.686
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->135.049,-6822.689
-6478.080,-3249.728
-3030.601,-1557.726
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2318.612,1734.346
-8619.682,6345.548
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8707.300,5773.488
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7989.491,4228.543
Inf,Inf
-768.486,357.330
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?418.340,4995.778
-7677.300,2303.757
-7552.936,1778.480
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?545.803,2951.463
Inf,Inf
-?711.524,3420.280
-7309.339,1695.894
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?375.620,4705.383
-7649.104,2395.710
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7549.887,2692.106
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->151.141,5503.077
-6395.245,2490.991
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=908.115,5421.675
-6276.206,2444.625
->031.843,5456.685
-6044.690,2333.588
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=630.807,5070.944
-5602.589,2054.762
-5986.030,2123.439
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=361.207,4284.990
-5328.728,1667.369
-=050.081,3993.701
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<753.938,3142.995
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<514.603,1654.522
-4528.622,529.737
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1734.081,6492.925
Inf,Inf
-3984.039,?049.069
-1826.107,7013.671
Inf,Inf
Inf,Inf
Inf,Inf
-1956.087,7773.156
-1516.752,6020.376
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1781.399,6362.835
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2051.866,7880.763
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-747.199,5274.841
Inf,Inf
Inf,Inf
Inf,Inf
-490.395,3888.700
-1706.776,=654.240
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1918.833,7386.330
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3327.783,;111.897
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-995.496,1734.066
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5197.874,9648.458
Inf,Inf
-1690.729,3250.025
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5091.583,:989.276
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1777.153,3919.418
-4942.697,:916.685
-1612.735,3572.333
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1772.877,3921.354
-5612.071,<440.212
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2281.295,4955.619
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5202.208,:937.341
-2136.745,4457.859
-5234.994,:921.687
-1648.130,3414.547
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1378.514,2690.957
-4747.532,9162.587
-810.957,1543.418
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-415.114,738.874
-4549.065,7959.211
-681.996,1176.061
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-181.650,282.069
-4254.481,6489.162
-4238.217,6191.932
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2659.138,7561.562
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4809.020,;809.914
-1445.210,3505.258
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=721.970,-6194.805
-6413.145,-2784.356
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=556.893,-6548.186
Inf,Inf
-=285.683,-6805.942
-9486.021,-4957.854
Inf,Inf
Inf,Inf
Inf,Inf
-8122.537,6155.571
-1704.667,1272.935
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7743.856,4906.704
-1047.738,647.175
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-187.770,88.308
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?053.038,4877.415
Inf,Inf
->769.041,4039.486
-6799.213,1628.424
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?044.344,2847.757
-7227.435,1470.437
-7185.560,1663.045
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?076.819,4363.282
-6947.359,2064.086
-6917.391,2162.393
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6826.500,2434.164
->390.957,5228.992
-6922.410,2545.237
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->173.534,5445.145
Inf,Inf
-=794.712,5360.138
-6157.355,2396.397
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=554.656,5271.117
-5923.406,2292.335
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=317.423,4810.162
-5262.730,1865.245
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<997.821,4160.636
-4961.826,1554.050
-<805.287,3918.787
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<384.413,3037.607
-4313.807,1014.525
-4339.621,897.705
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4653.110,1240.000
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-282.117,1066.828
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3706.676,=267.439
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3517.853,=451.097
-1310.085,5031.746
-3652.920,>077.271
-1377.467,5278.736
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1922.861,7385.282
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-783.104,5528.310
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3961.888,?319.484
Inf,Inf
-3449.110,=336.717
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4998.222,8586.729
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5498.627,:213.397
Inf,Inf
-5284.436,:037.416
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1835.534,3750.415
-5025.961,:311.886
-1595.188,3297.969
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1761.545,3785.730
-5253.014,;337.696
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2252.877,4968.603
-5417.850,;966.129
-1928.740,4272.308
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5085.714,;273.444
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5683.221,<407.870
-2225.130,4840.562
-5710.279,<395.440
-2496.874,5420.024
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2080.235,4343.001
-5511.624,;498.815
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1225.803,2337.598
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4876.481,8803.064
-791.672,1408.223
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4769.683,7527.612
-598.483,927.108
-4964.539,7554.197
-9097.729,=567.604
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5410.609,=637.382
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5570.369,<161.485
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7587.171,-3603.667
-71.492,-34.772
-70.756,-36.246
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9558.634,7227.500
-2933.000,2195.162
-9636.905,7122.804
-2965.007,2151.734
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2541.095,1638.408
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9252.532,4851.896
Inf,Inf
-9167.357,4452.665
-1464.884,681.142
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-929.547,295.874
-8794.933,2586.927
-819.276,216.892
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8769.710,1583.352
-706.504,136.131
-827.759,181.852
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8700.783,2451.312
Inf,Inf
-932.329,286.988
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-916.851,333.140
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-551.749,213.178
-8070.411,3128.281
-432.031,167.872
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8058.409,3159.069
-193.268,75.522
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7504.061,2817.322
Inf,Inf
Inf,Inf
-?133.638,5433.533
-7440.811,2616.674
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->834.166,4721.709
Inf,Inf
->899.631,4510.879
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->760.103,3560.619
-6690.941,1529.357
-6476.999,1306.727
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->297.753,1838.720
-6694.054,746.053
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2756.169,:342.554
-249.393,943.081
-2521.736,9610.151
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-52.008,200.876
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2464.419,9360.520
-605.586,2305.284
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2334.832,8732.760
-122.280,447.079
Inf,Inf
Inf,Inf
Inf,Inf
-1329.311,9458.544
Inf,Inf
Inf,Inf
Inf,Inf
-1039.378,8205.937
-835.434,6683.487
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2300.199,8874.240
Inf,Inf
-2581.071,9991.503
-660.878,2555.425
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2646.272,4475.716
-6798.029,;686.045
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2921.756,5495.023
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6520.299,=285.740
Inf,Inf
-3198.815,6645.718
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2947.821,6339.670
-6805.492,>709.463
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3625.012,8000.572
-190.944,422.341
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6729.600,>884.926
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3606.552,7868.319
-407.677,886.227
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3581.318,7455.995
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6951.856,=354.390
-2902.256,5505.348
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6770.376,<143.693
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6839.642,:761.972
Inf,Inf
-6475.507,9777.630
-2124.464,3140.401
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1135.694,3212.670
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2859.266,8289.220
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3369.202,8525.932
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:572.646,-5074.781
Inf,Inf
-:356.685,-5223.739
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5714.964,4245.757
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;862.521,7731.237
-4920.701,3144.273
-<233.363,7625.709
-4995.559,3023.928
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4769.058,2374.518
-;971.439,5710.083
-4498.952,2048.809
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<035.156,2227.190
-3719.050,737.656
-;846.834,2518.121
-3948.184,891.119
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3759.003,1110.123
-;834.958,3590.095
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;803.588,4100.342
-3816.445,1347.961
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;070.376,4242.595
-3298.248,1273.308
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3054.570,1193.615
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:261.265,3849.292
Inf,Inf
-:420.908,3786.465
-2484.962,889.898
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:064.118,3248.802
-2394.228,758.488
-1914.506,576.770
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9761.242,2447.892
-1571.273,375.417
-9566.259,2161.881
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1349.321,166.049
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3007.488,;335.310
-1259.927,4780.248
-1405.366,5403.741
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3167.446,<615.956
-2779.564,:982.209
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-757.822,2926.987
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3215.045,;544.165
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-988.606,3792.774
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1389.291,5539.955
Inf,Inf
Inf,Inf
